STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
7.053E+13,30442898,101402631,1,6,5,7,6,7,7,N,6,5,N,5,9
7.053E+13,30442834,101402646,1,6,5,7,6,6,6,N,6,6,N,5,9
7.053E+13,30424971,101474039,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30431108,101455490,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30431990,101452738,1,5,1,N,N,N,6,7,5,N,N,5,9
7.053E+13,30433917,101444557,1,5,1,N,N,N,6,7,5,N,N,5,9
7.053E+13,30434855,101442717,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30441738,101431532,1,5,1,N,N,N,8,7,5,N,N,5,9
7.053E+13,30442270,101395338,1,5,1,N,N,N,8,7,5,N,N,5,9
7.053E+13,30441969,101393668,1,1,5,7,6,7,N,N,6,7,3,5,N
7.053E+13,30441540,101391295,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30441204,101385428,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30440829,101365570,1,5,1,N,N,N,7,6,5,N,N,5,9
7.053E+13,30435870,101365062,1,5,1,N,N,N,6,6,5,N,N,5,6
7.053E+13,30440881,101364702,1,5,1,N,N,N,8,7,5,N,N,5,9
7.053E+13,30440641,101362333,1,5,1,N,N,N,6,7,5,N,N,5,9
7.053E+13,30435429,101361689,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30435083,101355487,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30435514,101354154,1,5,1,N,N,N,6,7,5,N,N,5,9
7.053E+13,30434994,101353636,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30421800,101271527,1,9,1,N,N,N,7,5,5,5,N,5,6
7.053E+13,30421953,101271029,1,5,1,6,6,6,8,N,6,5,N,4,9
7.053E+13,30422228,101270127,1,9,1,N,N,N,6,6,6,5,N,5,6
7.053E+13,30422066,101255820,1,9,1,N,N,N,7,6,6,6,N,5,7
7.053E+13,30421817,101253917,1,5,1,5,5,5,7,N,5,5,N,5,9
7.053E+13,30421701,101253037,1,5,1,N,N,N,7,5,5,6,N,5,7
7.053E+13,30421030,101243920,1,5,1,N,N,N,7,5,5,6,N,5,7
7.053E+13,30420628,101240846,1,5,1,N,N,N,6,6,6,9,N,5,7
7.053E+13,30415320,101220458,1,5,1,N,N,N,6,5,5,5,N,5,7
7.053E+13,30411807,101205079,1,5,1,N,N,N,7,5,5,6,N,5,7
7.053E+13,30411602,101204645,1,5,1,N,N,N,6,6,6,9,N,5,7
7.053E+13,30410143,101192667,1,5,1,N,N,N,7,5,5,6,N,5,7
7.053E+13,30420346,101141151,1,5,1,N,N,N,7,6,6,9,N,5,7
7.053E+13,30410467,101201405,1,5,1,N,N,N,7,6,6,9,N,5,7
7.053E+13,30422114,101260182,1,5,1,N,N,N,7,7,6,9,N,5,7
7.053E+13,30420588,101240522,1,5,1,N,N,N,6,6,6,9,N,5,7
7.053E+13,30415327,101220536,1,5,1,N,N,N,7,6,6,9,N,5,7
7.053E+13,30413489,101212644,1,5,1,N,N,N,7,7,6,9,N,5,7
7.053E+13,30415605,101272773,1,5,1,N,N,N,7,7,6,N,N,5,7
7.053E+13,30423688,101121718,1,5,1,6,6,5,7,N,5,9,N,5,6
7.053E+13,30423664,101092373,1,5,1,N,N,N,7,7,5,6,N,5,6
7.053E+13,30421824,101080368,1,5,1,N,N,N,7,6,6,9,N,5,6
7.053E+13,30401992,100595069,1,5,1,N,N,N,7,7,6,9,N,5,7
7.053E+13,30414163,101053364,1,1,5,7,6,7,N,N,6,6,5,5,N
7.053E+13,30401911,100595108,1,1,1,7,7,7,N,N,7,7,3,5,N
7.053E+13,30401814,100595257,1,1,1,7,7,7,N,N,7,6,3,5,N
7.053E+13,30422104,101120583,1,1,5,7,6,7,N,N,6,8,7,5,N
7.053E+13,30422039,101120614,1,1,5,8,7,7,N,N,7,8,8,5,N
7.053E+13,30422249,101115353,1,5,1,N,N,N,7,6,6,5,N,5,7
7.053E+13,30422103,101115713,1,6,5,8,7,7,8,N,7,8,7,5,9
7.053E+13,30422039,101115713,1,6,5,8,7,7,8,N,7,8,7,5,9
7.053E+13,30421900,101120034,1,5,1,N,N,N,7,7,6,6,N,5,7
7.053E+13,30422385,101111930,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30423797,101095631,1,1,5,8,6,7,N,N,6,8,9,5,N
7.053E+13,30423734,101095629,1,1,5,8,6,7,N,N,6,8,7,5,N
7.053E+13,30423610,101092386,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30422933,101085864,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30421693,101080405,1,5,1,N,N,N,7,7,5,N,N,5,9
7.053E+13,30423694,101113916,1,5,1,N,N,N,6,6,6,9,N,5,6
7.053E+13,30423853,101111919,1,5,1,N,N,N,7,5,5,6,N,5,6
7.053E+13,30424530,101105025,1,5,1,N,N,N,6,7,6,4,N,5,6
7.053E+13,31041795,102105170,1,5,1,N,N,N,8,6,6,6,N,5,6
7.053E+13,31000312,102074045,1,5,5,7,8,7,7,N,7,6,N,5,9
7.053E+13,30554988,101095281,1,5,1,6,5,5,8,N,4,5,N,4,6
7.053E+13,30552273,101094850,1,5,1,N,N,N,7,7,6,8,N,5,6
7.053E+13,30524423,101094067,1,5,1,N,N,N,7,5,5,9,N,5,6
7.053E+13,30463439,101105948,1,5,1,N,N,N,7,6,6,9,N,5,6
7.053E+13,30452661,101113305,1,5,1,N,N,N,7,6,6,9,N,5,6
7.053E+13,30442272,101114421,1,5,1,N,N,N,7,7,6,9,N,5,6
7.053E+13,30431399,101120545,1,5,1,N,N,N,7,7,6,6,N,5,6
7.053E+13,30420340,101122200,1,5,1,N,N,N,6,5,5,N,N,5,6
7.053E+13,30185747,101051856,1,5,1,N,N,N,8,7,6,N,N,5,6
7.053E+13,30175906,101043730,1,5,1,N,N,N,7,7,6,N,N,5,6
7.053E+13,30413452,101122976,1,5,1,N,N,N,7,7,6,N,N,5,6
7.053E+13,30402165,101122591,1,5,1,N,N,N,7,7,6,N,N,5,6
7.053E+13,30401024,101122470,1,5,1,N,N,N,7,7,6,N,N,5,6
7.053E+13,30372191,101113646,1,5,1,N,N,N,6,6,6,N,N,5,6
7.053E+13,30361832,101105061,1,5,1,N,N,N,6,6,6,N,N,5,6
7.053E+13,30342802,101094355,1,5,1,N,N,N,6,6,6,N,N,5,6
7.053E+13,30340344,101093170,1,5,1,N,N,N,6,5,5,6,N,5,6
7.053E+13,30324487,101093895,1,5,1,N,N,N,6,7,6,N,N,5,6
7.053E+13,30300751,101090406,1,5,1,N,N,N,5,7,6,N,N,5,6
7.05301E+13,31041508,102003080,1,5,8,N,N,N,8,6,6,6,N,5,6
7.05301E+13,31032087,102002623,1,5,1,N,N,N,7,7,6,6,N,5,6
7.05301E+13,31005637,102000978,1,5,1,N,N,N,8,6,6,N,N,5,6
7.05301E+13,30592027,101584863,1,5,1,N,N,N,6,6,6,6,N,5,6
7.05301E+13,30584901,101582942,1,5,5,6,8,7,7,N,7,6,N,5,6
7.05301E+13,30543172,101250263,1,5,1,N,N,N,5,5,5,N,N,5,6
7.05301E+13,30543746,101135935,1,5,1,N,N,N,8,6,6,6,N,5,6
7.05301E+13,31035683,101275086,1,5,1,N,N,N,5,6,6,5,N,5,6
7.05301E+13,31021057,101273903,1,5,1,N,N,N,6,7,6,6,N,5,6
7.05301E+13,31012713,101275017,1,5,1,N,N,N,7,6,6,6,N,5,6
7.05301E+13,31001428,101274403,1,5,1,N,N,N,7,6,6,5,N,5,6
7.05301E+13,30561871,101274514,1,5,1,N,N,N,7,6,6,5,N,5,6
7.05301E+13,30543191,101261581,1,5,1,N,N,N,8,6,6,9,N,5,6
7.05301E+13,30555150,101274163,1,5,1,N,N,N,8,7,6,6,N,5,6
7.05302E+13,30451471,101121444,1,5,1,N,N,N,8,6,6,5,N,5,6
7.05302E+13,31024216,101341278,1,5,1,N,N,N,7,7,6,6,N,5,7
7.05302E+13,31020287,102131590,1,5,5,7,8,7,7,N,7,9,N,5,9
7.05302E+13,30541373,101281343,1,5,1,N,N,N,6,6,6,6,N,5,6
7.05302E+13,30522937,101343660,1,5,1,N,N,N,6,6,6,8,N,5,6
7.05302E+13,30523877,101404757,1,5,1,5,5,5,7,N,5,5,N,5,6
7.05302E+13,30522989,101393001,1,5,1,N,N,N,7,7,6,7,N,5,6
7.05302E+13,30522203,101391099,1,5,1,N,N,N,6,6,6,7,N,5,6
7.05302E+13,30530835,101431257,1,5,1,N,N,N,7,6,6,8,N,5,6
7.05302E+13,30525695,101422603,1,5,1,N,N,N,6,6,6,9,N,5,6
7.05302E+13,30535872,101290275,1,5,1,N,N,N,6,5,5,8,N,5,6
7.05302E+13,30541959,101524927,1,5,5,7,9,8,8,N,8,9,N,5,9
7.05303E+13,30293862,101095170,1,5,1,N,N,N,6,6,6,9,N,5,7
7.05303E+13,30270846,101112889,1,5,1,N,N,N,7,6,6,6,N,5,7
7.05303E+13,30253491,101124968,1,5,1,N,N,N,8,7,6,N,N,5,7
7.05303E+13,30240205,101134280,1,5,1,N,N,N,7,6,6,N,N,5,7
7.05303E+13,30244801,101132590,1,5,1,N,N,N,6,6,6,9,N,5,7
7.07E+13,30083014,100044215,1,5,1,N,N,N,6,6,6,9,N,5,6
7.07E+13,30100530,100032695,1,5,1,N,N,N,5,6,6,N,N,5,6
7.07E+13,30133290,100002266,1,5,1,6,6,7,6,N,6,5,N,5,3
7.07E+13,30142300,99582742,1,5,1,N,N,N,6,6,6,N,N,5,6
7.07E+13,30072961,100414117,1,9,1,7,6,6,6,N,6,7,N,5,6
7.07E+13,30072128,100414157,1,5,1,6,6,6,6,N,6,7,N,5,6
7.07E+13,30140648,100394283,1,5,1,N,N,N,6,7,6,9,N,5,6
7.07E+13,30133417,100395641,1,5,1,N,N,N,6,7,6,9,N,5,6
7.07E+13,30131519,100400249,1,5,1,N,N,N,7,7,6,9,N,5,6
7.07E+13,30121490,100402949,1,5,1,N,N,N,7,7,6,5,N,5,6
7.07E+13,30114762,100405953,1,5,1,N,N,N,7,7,6,5,N,5,6
7.07E+13,30062598,100415294,1,5,1,N,N,N,6,7,6,5,N,5,6
7.07E+13,30082964,100413866,1,5,1,N,N,N,7,7,6,9,N,5,6
7.07E+13,30090412,100413908,1,5,1,N,N,N,7,7,6,9,N,5,6
7.07E+13,30092621,100413086,1,5,1,N,N,N,7,7,6,N,N,5,6
7.07E+13,30100085,100411877,1,5,1,N,N,N,7,7,6,N,N,5,6
7.07E+13,29470456,100410913,1,5,1,N,N,N,7,7,6,8,N,5,6
7.07E+13,29474681,100394927,1,5,1,N,N,N,7,7,6,8,N,5,6
7.07E+13,30002527,100224739,1,5,1,N,N,N,6,7,6,9,N,5,6
7.07E+13,30002071,100220714,1,5,1,N,N,N,4,5,5,9,N,5,4
7.07E+13,30001507,100184990,1,5,1,N,N,N,6,7,6,9,N,5,6
7.07E+13,30001793,100165362,1,5,1,N,N,N,7,7,6,9,N,5,6
7.07E+13,30044048,100032338,1,5,1,N,N,N,5,5,5,9,N,5,4
7.07E+13,29461516,100044263,1,5,1,N,N,N,5,6,6,8,N,5,6
7.07E+13,29432697,100020405,1,5,5,7,8,7,5,N,7,6,N,5,9
7.07E+13,29502712,100061650,1,5,1,N,N,N,5,7,7,9,N,5,6
7.088E+13,32005917,101180853,1,5,1,6,6,6,6,N,6,9,N,5,9
7.088E+13,32005031,101175691,1,9,1,6,6,6,7,N,6,9,N,5,9
7.088E+13,32010049,101180776,1,5,5,7,7,7,6,N,7,6,N,5,9
7.088E+13,32005151,101175597,1,9,5,6,7,7,6,N,7,6,N,5,9
7.088E+13,32000442,101165614,1,5,1,N,N,N,7,7,7,N,N,5,6
7.088E+13,32002555,101172404,1,5,1,N,N,N,7,7,7,N,N,5,6
7.088E+13,32003531,101173669,1,5,1,N,N,N,7,7,7,N,N,5,6
7.088E+13,32023663,101201628,1,5,1,N,N,N,7,7,7,N,N,5,6
7.088E+13,32025443,101203960,1,5,1,N,N,N,7,7,7,N,N,5,6
7.088E+13,32032621,101212301,1,5,1,N,N,N,6,6,6,N,N,5,6
7.088E+13,32035208,101215921,1,5,1,N,N,N,7,6,6,9,N,5,9
7.088E+13,32043846,101225353,1,5,1,N,N,N,7,7,7,N,N,5,6
7.088E+13,32045630,101231441,1,5,1,N,N,N,7,6,6,N,N,5,8
7.088E+13,32045700,101231351,1,5,1,N,N,N,6,6,6,N,N,5,9
7.088E+13,31515436,101283414,1,5,1,N,N,N,8,7,6,9,N,5,6
7.088E+13,31505734,101230953,1,5,1,N,N,N,8,6,6,9,N,5,6
7.088E+13,31495025,101204102,1,5,1,N,N,N,8,6,6,9,N,5,6
7.088E+13,31490476,101191936,1,5,1,N,N,N,6,7,6,9,N,5,9
7.088E+13,31483099,101183108,1,5,1,N,N,N,8,6,6,9,N,5,9
7.088E+13,31481171,101163991,1,5,1,N,N,N,6,7,6,9,N,5,9
7.088E+13,31532281,101424381,1,5,1,N,N,N,7,6,6,N,N,5,6
7.088E+13,31530206,101412974,1,5,1,N,N,N,6,6,6,N,N,5,6
7.088E+13,31522365,101391287,1,5,1,N,N,N,6,6,6,N,N,5,9
7.088E+13,31514700,101303159,1,5,1,N,N,N,6,7,6,9,N,5,6
7.08801E+13,32040368,101290120,1,5,1,N,N,N,7,7,6,N,N,5,9
7.08801E+13,31582206,101290362,1,5,1,N,N,N,7,7,6,8,N,5,9
7.08801E+13,31503913,101283357,1,5,1,N,N,N,7,6,6,7,N,5,6
7.08801E+13,31484655,101281399,1,5,1,N,N,N,7,6,6,6,N,5,6
7.119E+13,31081216,101144696,1,5,1,5,5,5,6,N,5,6,N,5,6
7.119E+13,31081449,101145394,1,9,1,6,6,6,7,N,6,6,N,5,6
7.119E+13,31075792,101095398,1,5,1,N,N,N,7,5,5,6,N,5,6
7.119E+13,31083198,101085642,1,5,1,N,N,N,7,5,5,6,N,5,6
7.119E+13,31095716,101045787,1,5,1,N,N,N,7,7,6,N,N,5,6
7.119E+13,31102205,101015077,1,5,1,N,N,N,7,5,5,7,N,5,6
7.119E+13,31103318,101002675,1,5,1,N,N,N,8,5,5,9,N,5,6
7.119E+13,31105148,100573299,1,5,1,N,N,N,7,6,6,6,N,5,6
7.119E+13,31105462,100565388,1,5,1,N,N,N,7,5,5,6,N,5,6
7.119E+13,31102608,101012044,1,5,1,N,N,N,8,7,6,9,N,5,6
7.119E+13,31110059,100553909,1,5,1,7,6,5,7,N,5,6,N,5,6
7.119E+13,31110488,100544533,1,5,1,N,N,N,7,6,6,9,N,5,6
7.119E+13,31110682,100542119,1,5,1,N,N,N,7,7,6,5,N,5,6
7.119E+13,31111397,100532050,1,5,1,N,N,N,7,7,6,6,N,5,6
7.119E+13,31120992,100514135,1,5,1,N,N,N,7,7,6,6,N,5,6
7.119E+13,31122308,100511369,1,5,1,N,N,N,7,7,6,6,N,5,6
7.119E+13,31124333,100504369,1,5,1,N,N,N,7,6,6,5,N,5,6
7.119E+13,31133840,100494323,1,5,1,7,6,5,7,N,5,6,N,5,6
7.119E+13,31143267,100491284,1,5,1,N,N,N,7,6,6,5,N,5,6
7.119E+13,31155069,100490049,1,5,1,N,N,N,7,6,5,9,N,5,6
7.119E+13,31163610,100485189,1,5,1,7,7,7,6,N,7,5,N,5,6
7.119E+13,31165770,100484631,1,5,1,N,N,N,6,5,5,9,N,5,6
7.119E+13,31174837,100480629,1,5,1,N,N,N,7,5,5,9,N,5,6
7.119E+13,31181703,100474365,1,5,1,6,6,6,5,N,6,6,N,5,6
7.119E+13,31184145,100472053,1,5,1,N,N,N,7,6,6,9,N,5,6
7.119E+13,31193267,100454754,1,5,1,N,N,N,7,5,5,9,N,5,6
7.119E+13,31194582,100452364,1,5,1,7,6,7,7,N,6,6,N,5,6
7.119E+13,31202984,100423857,1,5,1,N,N,N,5,5,5,7,N,5,6
7.119E+13,31170185,100483012,1,5,4,6,5,4,6,N,4,4,N,5,9
7.119E+13,31072854,101100678,1,5,1,N,N,N,6,6,6,7,N,5,6
7.119E+13,31062853,101100660,1,5,1,N,N,N,7,6,6,7,N,5,6
7.119E+13,31051714,101100405,1,5,1,N,N,N,7,7,6,7,N,5,6
7.11901E+13,31222058,100480768,1,5,8,N,N,N,7,7,6,4,N,5,3
7.11902E+13,31130606,100493103,1,5,1,5,5,7,6,N,5,5,N,5,6
7.11902E+13,31313533,101051538,1,5,1,N,N,N,5,6,6,6,N,5,6
7.11902E+13,31264412,101055415,1,5,1,N,N,N,7,7,6,6,N,5,6
7.11902E+13,31253887,101054890,1,5,1,5,6,5,7,N,5,5,N,5,9
7.11902E+13,31251352,101054907,1,9,1,N,N,N,8,6,6,6,N,5,9
7.11902E+13,31234060,101055770,1,5,1,N,N,N,7,7,6,7,N,5,6
7.11902E+13,31202501,101080854,1,5,1,N,N,N,7,6,6,6,N,5,6
7.11902E+13,31123853,101103450,1,5,1,N,N,N,8,7,6,6,N,5,6
7.11902E+13,31173073,101094668,1,5,1,N,N,N,7,7,6,6,N,5,6
7.11902E+13,31174284,100525086,1,5,1,7,7,7,6,N,7,4,N,5,7
7.11902E+13,31172507,100521786,1,5,1,N,N,N,6,6,6,6,N,5,7
7.11902E+13,31155597,100491851,1,5,1,N,N,N,7,6,6,7,N,5,7
7.11902E+13,31183077,100561364,1,5,1,N,N,N,7,6,6,6,N,5,7
7.11902E+13,31175692,101073727,1,5,1,N,N,N,7,7,6,9,N,5,7
7.11902E+13,31175652,101065272,1,5,1,N,N,N,7,7,6,9,N,5,7
7.11902E+13,31181238,101014066,1,5,1,N,N,N,8,7,6,5,N,5,7
7.11902E+13,31183348,100594298,1,5,1,N,N,N,8,7,6,4,N,5,7
7.134E+13,30415004,99462261,1,5,1,N,N,N,7,7,6,N,N,5,6
7.134E+13,30390752,99465894,1,5,3,6,6,7,7,N,6,6,N,5,6
7.134E+13,30381857,99471365,1,5,3,6,6,6,6,N,6,6,N,5,6
7.134E+13,30365294,99471773,1,5,1,N,N,N,7,7,6,N,N,5,6
7.134E+13,30363378,99471628,1,5,1,N,N,N,8,7,6,N,N,5,6
7.134E+13,30352092,99470444,1,5,1,N,N,N,8,7,6,N,N,5,6
7.134E+13,30315941,99455290,1,5,1,N,N,N,7,7,6,N,N,5,6
7.134E+13,30312787,99460142,1,5,1,N,N,N,8,7,6,N,N,5,6
7.134E+13,30303898,99461836,1,5,1,N,N,N,7,7,5,N,N,5,6
7.134E+13,30180635,99423841,1,5,1,7,7,7,7,N,7,9,N,5,6
7.134E+13,30173911,99301350,1,5,1,N,N,N,7,7,6,N,N,5,6
7.134E+13,30174015,99294423,1,5,1,N,N,N,7,6,6,N,N,5,6
7.134E+13,30174221,99284743,1,5,1,N,N,N,8,7,6,N,N,5,6
7.134E+13,30174761,99242775,1,5,3,7,6,6,6,N,6,9,N,5,6
7.134E+13,30175926,99191600,1,5,1,N,N,N,6,6,6,N,N,5,6
7.134E+13,30180127,99183027,1,5,1,7,6,6,7,N,6,9,N,5,9
7.134E+13,30280860,100064802,1,5,2,8,7,6,6,N,5,5,N,5,7
7.134E+13,30281114,100064904,1,5,5,8,8,7,7,N,7,8,N,5,9
7.134E+13,30281051,100064879,1,5,5,8,8,7,7,N,7,8,N,5,9
7.134E+13,30290862,100022543,1,5,6,7,7,7,7,N,7,5,N,5,9
7.134E+13,30290920,100022585,1,5,6,7,7,7,7,N,7,5,N,5,9
7.134E+13,30293300,100012656,1,5,1,N,N,N,7,6,5,N,N,5,9
7.134E+13,30294668,100001439,1,1,6,8,7,7,N,N,7,6,7,5,N
7.134E+13,30294204,99592274,1,5,5,8,7,6,8,N,6,5,N,5,9
7.134E+13,30294266,99592285,1,5,5,8,7,7,8,N,7,5,N,5,9
7.134E+13,30294965,99585347,1,1,6,8,7,7,N,N,7,7,5,5,N
7.134E+13,30295605,99582912,1,5,1,N,N,N,8,7,5,N,N,5,9
7.134E+13,30300640,99575193,1,5,1,N,N,N,6,6,5,N,N,5,9
7.134E+13,30290031,100025779,1,1,6,7,7,6,N,N,6,8,9,5,N
7.134E+13,30290096,100025786,1,1,6,7,7,6,N,N,6,8,7,5,N
7.134E+13,30285634,100040492,1,1,5,8,7,7,N,N,7,7,7,5,N
7.134E+13,30285569,100040486,1,1,5,7,7,7,N,N,7,7,7,5,N
7.134E+13,30302857,99463028,1,1,5,7,7,6,N,N,6,7,7,5,N
7.134E+13,30302903,99462975,1,1,5,7,7,7,N,N,7,7,7,5,N
7.134E+13,30304604,99470565,1,5,1,N,N,N,7,7,5,N,N,5,6
7.134E+13,30300865,99565483,1,5,5,7,8,7,7,N,7,8,N,5,9
7.134E+13,30300800,99565495,1,5,5,7,7,7,7,N,7,8,N,5,9
7.134E+13,30300706,99565523,1,5,5,8,8,7,7,N,7,5,N,5,9
7.134E+13,30300176,99562144,1,1,5,7,8,7,N,N,7,8,7,5,N
7.134E+13,30300240,99562128,1,1,5,8,7,7,N,N,7,8,7,5,N
7.134E+13,30295918,99555435,1,5,1,N,N,N,7,7,5,N,N,5,9
7.134E+13,30301002,99552766,1,5,1,N,N,N,7,7,5,N,N,5,9
7.134E+13,30305988,99541291,1,5,5,7,8,7,7,N,7,8,N,5,9
7.134E+13,30305933,99541252,1,5,5,7,8,7,6,N,7,8,N,5,9
7.134E+13,30311152,99534125,1,5,1,N,N,N,6,7,5,N,N,5,9
7.134E+13,30311626,99530782,1,5,1,N,N,N,8,7,5,N,N,5,9
7.134E+13,30311906,99524786,1,1,6,7,7,7,N,N,7,9,5,5,N
7.134E+13,30312760,99520330,1,5,1,N,N,N,7,6,5,N,N,5,9
7.134E+13,30314126,99510093,1,5,1,N,N,N,7,6,5,N,N,5,9
7.134E+13,30313690,99503269,1,1,5,7,7,7,N,N,7,7,5,5,N
7.134E+13,30312716,99495163,1,5,5,7,7,6,7,N,6,8,N,5,9
7.134E+13,30312653,99495187,1,5,5,7,7,7,7,N,7,8,N,5,9
7.134E+13,30312121,99492882,1,5,1,N,N,N,7,6,5,N,N,5,9
7.134E+13,30290428,100022068,1,5,3,6,6,6,6,N,6,5,N,5,7
7.134E+13,30292203,100012583,1,5,1,N,N,N,6,6,6,N,N,5,7
7.134E+13,30293878,100002719,1,5,2,7,7,7,6,N,7,9,N,5,7
7.134E+13,30303422,99470830,1,5,1,N,N,N,7,6,6,9,N,5,7
7.134E+13,30294397,99592249,1,5,3,6,5,6,6,N,5,4,N,5,9
7.134E+13,30295802,99552645,1,5,1,N,N,N,7,7,6,N,N,5,7
7.134E+13,30301297,99565340,1,5,1,7,6,7,8,N,6,5,N,5,7
7.134E+13,30301788,99540991,1,5,4,6,6,5,6,N,5,5,N,5,7
7.134E+13,30302404,99534055,1,5,1,7,6,5,6,N,5,5,N,5,7
7.134E+13,30303593,99525564,1,5,1,N,N,N,8,6,6,N,N,5,7
7.134E+13,30305355,99505987,1,5,2,7,7,7,7,N,7,5,N,5,7
7.134E+13,30310070,99502905,1,5,4,6,6,6,6,N,6,5,N,5,7
7.134E+13,30311207,99494315,1,5,4,6,6,6,6,N,6,5,N,5,7
7.134E+13,30300187,99582910,1,5,1,N,N,N,8,7,6,9,N,5,7
7.134E+13,30300806,99575758,1,5,1,N,N,N,7,7,6,9,N,5,7
7.134E+13,30301025,99464181,5,5,5,7,6,7,7,N,6,4,N,5,6
7.134E+13,30253515,99404819,1,5,3,6,6,6,6,N,6,5,N,4,9
7.134E+13,30252526,99402987,1,9,1,N,N,N,7,6,6,9,N,5,6
7.134E+13,30220228,99361026,1,5,3,7,6,6,7,N,6,6,N,5,9
7.134E+13,30192059,99342608,1,5,1,N,N,N,7,7,6,N,N,5,6
7.134E+13,30182041,99331189,1,5,1,7,6,7,7,N,6,6,N,5,6
7.134E+13,30233136,99371010,6,1,5,7,8,7,N,N,7,7,9,5,N
7.134E+13,30233094,99371066,6,1,5,6,8,7,N,N,7,7,9,5,N
7.134E+13,30223949,99362874,1,5,1,N,N,N,6,7,5,N,N,5,9
7.134E+13,30220490,99360419,1,5,5,7,8,6,7,N,6,7,N,5,9
7.134E+13,30220526,99360356,1,5,5,6,8,7,7,N,7,7,N,5,9
7.134E+13,30210784,99353353,1,6,5,7,8,7,7,N,7,7,4,5,9
7.134E+13,30210812,99353285,1,6,5,7,7,7,7,N,7,7,4,5,9
7.134E+13,30205145,99352282,1,5,1,N,N,N,8,6,5,N,N,5,9
7.134E+13,30191976,99342030,1,6,5,7,8,7,7,N,7,7,3,5,9
7.134E+13,30192009,99341964,1,6,5,7,8,7,7,N,7,7,3,5,9
7.134E+13,30182118,99331119,1,5,5,7,8,7,7,N,7,7,N,5,6
7.134E+13,30182168,99331071,1,5,5,7,8,7,7,N,7,7,N,5,6
7.134E+13,30175985,99324022,1,1,4,6,7,7,N,N,7,5,5,5,N
7.134E+13,30173488,99315306,1,1,5,7,8,7,N,N,6,7,6,5,N
7.134E+13,30173507,99315188,1,1,5,7,7,6,N,N,6,7,6,5,N
7.134E+13,30172901,99314055,1,1,4,6,6,7,N,N,6,5,5,5,N
7.134E+13,30275001,99434506,1,1,5,7,7,8,N,N,4,7,5,5,N
7.134E+13,30275021,99434928,1,1,5,8,7,7,N,N,5,7,9,5,N
7.134E+13,30262008,99424750,1,1,5,8,7,7,N,N,4,6,6,5,N
7.134E+13,30255700,99421167,1,1,3,N,N,N,N,7,5,N,3,5,N
7.134E+13,30254152,99411916,1,6,5,7,8,7,7,N,7,6,3,5,9
7.134E+13,30254096,99411938,1,6,5,7,8,7,7,N,7,6,3,5,9
7.134E+13,30253040,99405104,1,5,5,7,8,6,7,N,6,6,N,5,9
7.134E+13,30252983,99405137,1,5,5,7,8,6,7,N,6,6,N,5,9
7.134E+13,30250713,99401846,1,1,5,7,8,6,N,N,6,7,6,5,N
7.134E+13,30244986,99400165,1,5,5,7,8,7,6,N,7,6,N,5,9
7.134E+13,30244939,99400221,1,5,5,7,8,7,7,N,7,6,N,5,9
7.134E+13,30243864,99395160,1,5,1,N,N,N,6,7,5,N,N,5,9
7.134E+13,30241436,99391291,1,5,1,N,N,N,6,6,5,N,N,5,9
7.134E+13,30241258,99385486,1,5,1,N,N,N,6,7,5,N,N,5,9
7.134E+13,30241115,99384424,1,5,1,N,N,N,7,7,5,N,N,5,9
7.134E+13,30240088,99374262,1,5,1,N,N,N,6,7,5,N,N,5,9
7.134E+13,30282000,99435535,1,5,1,N,N,N,5,6,5,N,N,5,9
7.134E+13,30284790,99441042,1,5,1,N,N,N,6,7,5,N,N,5,9
7.134E+13,30292465,99444099,1,5,1,N,N,N,6,6,5,N,N,5,9
7.134E+13,30293337,99445755,1,1,5,7,7,7,N,N,7,9,5,5,N
7.134E+13,30294253,99451563,1,5,5,7,7,6,7,N,6,6,N,5,9
7.134E+13,30294305,99451522,1,5,5,7,7,6,7,N,6,6,N,5,9
7.134E+13,30291266,99454312,1,5,4,6,6,6,8,N,6,4,N,5,9
7.134E+13,30234142,99530718,1,5,5,7,7,7,6,N,7,9,N,5,9
7.134E+13,30224073,99532386,1,5,1,N,N,N,7,7,6,9,N,5,6
7.134E+13,30271702,99481828,1,5,1,7,6,7,7,N,6,7,N,5,9
7.134E+13,30254873,99500364,1,5,1,7,7,7,6,N,7,7,N,5,9
7.134E+13,30284525,99472189,1,5,1,N,N,N,7,7,6,N,N,5,6
